ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Quality_Score
461576,Male,Yes,39,Yes,Artist,10.0,1,2.0,Cat_4,C,5.413941018766756
461966,Female,No,41,Yes,Artist,1.0,1,1.0,Cat_6,C,5.454076086956522
463398,Male,No,29,No,Marketing,9.0,1,4.0,Cat_3,C,5.493261455525606
466096,Male,Yes,76,Yes,Lawyer,0.0,1,2.0,Cat_4,B,5.0
464433,Male,No,33,Yes,Artist,5.0,1,5.0,Cat_2,A,5.39891304347826
461082,Male,No,23,No,Healthcare,8.0,1,4.0,Cat_1,D,5.453389830508475
465942,Female,Yes,33,Yes,Marketing,8.0,3,2.0,Cat_6,D,5.62827763496144
464354,Female,No,43,Yes,Engineer,3.0,1,2.0,Cat_4,A,5.389572192513368
464252,Male,Yes,35,Yes,Artist,1.0,2,4.0,Cat_6,C,5.618489583333333
463463,Male,Yes,32,No,Doctor,0.0,1,2.0,Cat_6,A,5.798994974874372
465592,Male,Yes,65,Yes,Entertainment,1.0,1,1.0,Cat_6,B,5.339108910891089
462214,Male,Yes,49,No,Doctor,1.0,1,2.0,Cat_4,D,5.340104166666666
466707,Female,Yes,48,Yes,Homemaker,1.0,1,4.0,Cat_6,B,5.413370473537604
459956,Female,Yes,39,Yes,Healthcare,8.0,2,2.0,Cat_6,D,5.434864864864864
460847,Male,No,27,Yes,Artist,1.0,1,3.0,Cat_6,A,5.409756097560975
463222,Female,No,36,Yes,Healthcare,2.0,1,5.0,Cat_6,A,5.604884318766066
462816,Male,Yes,76,No,Entertainment,0.0,1,1.0,Cat_6,D,5.0
461979,Male,Yes,35,Yes,Artist,9.0,2,2.0,Cat_6,C,5.618489583333333
467170,Male,Yes,35,Yes,Artist,8.0,1,4.0,Cat_7,A,5.618489583333333
462609,Female,Yes,48,No,Doctor,4.0,1,1.0,Cat_4,D,5.413370473537604
466332,Male,No,23,No,Healthcare,0.0,1,3.0,Cat_2,D,5.453389830508475
459594,Female,Yes,42,Yes,Artist,5.0,1,1.0,Cat_6,A,5.681212121212121
464147,Male,Yes,41,Yes,Artist,0.0,3,3.0,Cat_6,C,5.365159574468085
463007,Male,Yes,29,No,Executive,5.0,3,3.0,Cat_6,D,5.493261455525606
464119,Male,Yes,36,Yes,Artist,0.0,2,2.0,Cat_6,C,5.542547425474254
463310,Male,Yes,60,Yes,Entertainment,0.0,1,2.0,Cat_3,A,5.5475218658892125
465706,Female,Yes,46,Yes,Artist,1.0,2,3.0,Cat_6,C,5.458981233243968
459826,Female,No,31,No,5,5.0,1,1.0,Cat_7,C,5.382561307901907
466174,Female,No,20,No,Healthcare,8.0,1,4.0,Cat_2,D,5.522368421052631
463596,Female,No,31,No,Healthcare,0.0,1,4.0,Cat_6,C,5.382561307901907
465455,Male,No,26,No,Doctor,0.0,1,2.0,Cat_6,D,5.5598853868194835
462867,Male,Yes,28,No,Artist,1.0,1,2.0,Cat_6,A,5.354925373134328
459140,Female,No,18,No,Healthcare,7.0,1,6.0,Cat_6,D,5.503735632183908
464295,Female,No,30,No,Healthcare,7.0,1,6.0,Cat_4,C,5.37621359223301
460067,Female,No,39,Yes,Entertainment,11.0,1,1.0,Cat_6,A,5.434864864864864
467222,Male,Yes,74,Yes,Entertainment,1.0,2,2.0,Cat_6,A,5.0
461482,Female,No,52,Yes,Artist,9.0,1,1.0,Cat_6,C,5.279387186629527
462514,Male,No,25,Yes,Healthcare,5.0,1,2.0,Cat_4,D,5.4602179836512255
459796,Male,Yes,66,Yes,Artist,5.0,2,3.0,Cat_6,C,5.247787610619469
463722,Male,Yes,55,Yes,Executive,9.0,3,2.0,Cat_6,C,5.437640449438202
462278,Male,No,31,Yes,Healthcare,0.0,1,4.0,Cat_6,C,5.370523415977961
463799,Female,No,41,Yes,Artist,0.0,1,4.0,Cat_2,B,5.454076086956522
464259,Male,Yes,59,Yes,Artist,1.0,2,4.0,Cat_6,B,5.561213720316622
467159,Female,Yes,39,Yes,Homemaker,8.0,3,2.0,Cat_6,D,5.434864864864864
460669,Male,5,48,Yes,Executive,0.0,1,2.0,Cat_1,B,5.618260869565217
462003,Male,Yes,79,No,Lawyer,9.0,1,3.0,Cat_6,D,5.0
461216,Female,No,43,No,5,5.0,1,5.0,Cat_6,A,5.389572192513368
464298,Male,No,26,No,Doctor,1.0,1,1.0,Cat_6,A,5.5598853868194835
465039,Female,Yes,88,No,Lawyer,0.0,3,2.0,Cat_6,B,5.0
467973,Female,Yes,66,Yes,Engineer,0.0,2,3.0,Cat_6,A,5.742051282051282
467731,Male,Yes,56,Yes,Artist,5.0,2,4.0,Cat_6,C,5.576308539944903
461721,Male,No,26,Yes,Entertainment,7.0,1,5.0,Cat_5,D,5.5598853868194835
463166,Female,No,41,Yes,Artist,1.0,1,1.0,Cat_4,A,5.454076086956522
465944,Female,Yes,36,No,Engineer,4.0,3,3.0,Cat_7,A,5.604884318766066
461061,Female,No,38,Yes,Engineer,3.0,1,1.0,Cat_2,B,5.573066666666667
463010,Male,Yes,81,No,Executive,0.0,1,1.0,Cat_6,D,5.0
464756,Female,No,25,No,Engineer,5.0,1,3.0,Cat_4,B,5.425543478260869
467366,Male,No,42,Yes,Artist,5.0,1,1.0,Cat_4,A,5.310327455919395
464006,Male,No,32,No,Healthcare,0.0,1,5.0,Cat_6,B,5.798994974874372
461206,Male,No,28,Yes,Healthcare,9.0,1,1.0,Cat_6,D,5.354925373134328
466216,Male,No,29,No,Entertainment,1.0,1,4.0,Cat_4,A,5.493261455525606
463690,Female,No,28,No,Healthcare,7.0,1,4.0,Cat_6,D,5.661891891891893
465929,Male,No,26,Yes,Healthcare,8.0,1,5.0,Cat_6,D,5.5598853868194835
461736,Male,Yes,47,Yes,Entertainment,1.0,2,4.0,Cat_6,C,5.635260115606936
460402,Female,Yes,50,Yes,Doctor,1.0,1,2.0,Cat_7,A,5.416020671834626
467367,Male,Yes,70,Yes,Lawyer,1.0,1,2.0,Cat_6,B,5.0
464770,Female,No,38,No,Engineer,5.0,1,1.0,Cat_4,A,5.573066666666667
464918,Male,No,39,No,Artist,1.0,1,1.0,Cat_4,D,5.413941018766756
461639,Male,Yes,60,Yes,Artist,0.0,2,2.0,Cat_6,A,5.5475218658892125
464254,Male,Yes,63,Yes,Entertainment,0.0,2,3.0,Cat_6,C,5.550857142857143
462579,Female,Yes,68,No,Lawyer,1.0,1,2.0,Cat_4,B,5.381643835616439
466976,Male,Yes,47,Yes,Artist,0.0,1,1.0,Cat_6,B,5.635260115606936
467079,Male,Yes,40,Yes,Artist,1.0,1,2.0,Cat_6,B,5.467532467532467
467724,Male,Yes,46,No,Artist,1.0,3,3.0,Cat_6,B,5.545454545454546
459792,Male,Yes,42,Yes,Artist,6.0,1,3.0,Cat_6,A,5.310327455919395
464789,Female,Yes,48,Yes,Artist,0.0,2,5.0,Cat_4,B,5.413370473537604
467143,Female,No,53,No,Lawyer,1.0,1,3.0,Cat_6,D,5.41119592875318
464370,Male,Yes,65,Yes,Entertainment,0.0,2,2.0,Cat_6,B,5.339108910891089
459415,Male,No,26,No,Doctor,0.0,1,4.0,Cat_6,A,5.5598853868194835
459387,Male,No,35,Yes,Doctor,0.0,1,1.0,Cat_6,D,5.618489583333333
467895,Female,No,27,Yes,Healthcare,0.0,1,4.0,Cat_6,C,5.554330708661417
459838,Female,Yes,86,No,Lawyer,0.0,3,2.0,Cat_6,C,5.0
463695,Female,No,30,Yes,Doctor,1.0,1,4.0,Cat_2,A,5.37621359223301
464512,Male,Yes,43,No,Executive,8.0,1,3.0,Cat_6,A,5.510000000000001
467419,Female,Yes,38,Yes,Artist,4.0,1,1.0,Cat_6,B,5.573066666666667
462511,Female,Yes,66,Yes,Lawyer,1.0,3,2.0,Cat_6,C,5.742051282051282
464124,Female,Yes,74,Yes,Doctor,1.0,1,2.0,Cat_6,B,5.0
459638,Male,No,25,Yes,Healthcare,5.0,1,5.0,Cat_6,D,5.4602179836512255
466194,Male,Yes,89,No,Lawyer,0.0,1,1.0,Cat_6,A,5.0
461807,Male,No,30,Yes,Doctor,10.0,1,4.0,Cat_6,D,5.450123456790123
460456,Male,Yes,33,No,Executive,0.0,3,5.0,Cat_3,D,5.39891304347826
462932,Female,Yes,37,Yes,Homemaker,3.0,3,3.0,Cat_6,A,5.56231884057971
461297,Male,Yes,69,No,Lawyer,0.0,3,2.0,Cat_6,C,5.420994475138121
464430,Female,Yes,51,Yes,Engineer,6.0,2,2.0,Cat_6,C,5.518232044198895
459416,Male,No,19,No,Artist,10.0,1,3.0,Cat_6,A,5.6310160427807485
464743,Male,Yes,45,Yes,Entertainment,0.0,2,2.0,Cat_4,B,5.33225
466276,Female,No,32,No,Doctor,0.0,1,5.0,Cat_4,D,5.734249999999999
467829,Female,No,22,No,Doctor,3.0,1,4.0,Cat_2,D,5.602393617021277
463813,Female,No,26,No,Engineer,1.0,1,6.0,Cat_6,A,5.390932642487047
461733,Female,Yes,43,Yes,Artist,0.0,3,3.0,Cat_6,B,5.389572192513368
466925,Male,No,19,No,Healthcare,7.0,1,2.0,Cat_6,D,5.6310160427807485
467846,Male,Yes,48,Yes,Artist,1.0,2,3.0,Cat_6,C,5.618260869565217
459596,Female,Yes,61,Yes,Doctor,1.0,2,2.0,Cat_6,B,5.6128534704370185
460597,Female,No,20,No,Marketing,1.0,1,2.0,Cat_3,D,5.522368421052631
467788,Male,No,22,No,Healthcare,0.0,1,4.0,Cat_6,D,5.591394658753709
467966,Female,No,31,Yes,Entertainment,9.0,1,3.0,Cat_7,D,5.382561307901907
464503,Male,No,25,Yes,Artist,9.0,1,3.0,Cat_6,A,5.4602179836512255
460242,Male,Yes,41,Yes,Healthcare,8.0,1,3.0,Cat_6,C,5.365159574468085
467014,Male,Yes,36,Yes,Executive,9.0,3,3.0,Cat_6,C,5.542547425474254
466637,Male,Yes,48,Yes,Artist,1.0,3,5.0,Cat_2,C,5.618260869565217
462553,Male,No,27,No,Artist,1.0,1,1.0,Cat_6,B,5.409756097560975
459287,Male,No,35,Yes,Lawyer,1.0,1,1.0,Cat_4,D,5.618489583333333
464074,Female,Yes,39,Yes,Doctor,0.0,2,3.0,Cat_6,C,5.434864864864864
463734,Male,Yes,38,No,Executive,0.0,2,3.0,Cat_6,A,5.748684210526315
466575,Female,Yes,57,Yes,Artist,7.0,2,3.0,Cat_6,C,5.632957746478873
459193,Male,No,38,Yes,Artist,1.0,1,1.0,Cat_6,A,5.748684210526315
462143,Male,Yes,80,No,Artist,1.0,1,2.0,Cat_6,A,5.0
467700,Male,Yes,57,Yes,Entertainment,5.0,2,2.0,Cat_6,C,5.496388888888888
467140,Male,Yes,61,Yes,Entertainment,9.0,2,2.0,Cat_6,C,5.574114441416893
463356,Male,No,29,Yes,Healthcare,5.0,1,4.0,Cat_2,D,5.493261455525606
466797,Female,No,23,No,Healthcare,1.0,1,4.0,Cat_6,D,5.400294985250737
459234,Female,Yes,83,No,Lawyer,1.0,1,1.0,Cat_6,D,5.0
460442,Male,Yes,37,Yes,Entertainment,0.0,2,3.0,Cat_6,B,5.427374301675978
463901,Male,Yes,35,No,Artist,0.0,1,6.0,Cat_4,C,5.618489583333333
465494,Male,Yes,41,Yes,Doctor,9.0,2,2.0,Cat_6,B,5.365159574468085
461552,Female,Yes,38,Yes,Artist,5.0,2,2.0,Cat_6,B,5.573066666666667
459239,Male,Yes,81,No,Entertainment,1.0,1,1.0,Cat_6,A,5.0
466379,Female,Yes,58,Yes,Homemaker,2.0,1,1.0,Cat_6,C,5.360110803324099
464759,Female,No,38,No,Engineer,8.0,1,1.0,Cat_4,A,5.573066666666667
461994,Male,Yes,18,No,Doctor,10.0,1,2.0,Cat_6,D,5.483844011142061
461802,Male,No,37,Yes,Artist,1.0,1,4.0,Cat_6,B,5.427374301675978
462527,Male,Yes,43,No,Artist,4.0,2,2.0,Cat_6,C,5.510000000000001
461800,Female,No,36,Yes,Doctor,4.0,1,1.0,Cat_2,B,5.604884318766066
460933,Female,Yes,76,Yes,Lawyer,0.0,3,2.0,Cat_6,A,5.0
460189,Male,No,33,No,Entertainment,14.0,1,1.0,Cat_6,D,5.39891304347826
459031,Male,Yes,43,No,Executive,1.0,3,5.0,Cat_4,B,5.510000000000001
464673,Male,Yes,47,No,Executive,1.0,3,7.0,Cat_2,D,5.635260115606936
459101,Male,Yes,81,No,Lawyer,8.0,1,2.0,Cat_6,B,5.0
460136,Male,No,27,Yes,Artist,10.0,1,3.0,Cat_6,D,5.409756097560975
460973,Male,No,29,No,Entertainment,1.0,1,5.0,Cat_6,D,5.493261455525606
460187,Female,No,38,Yes,Doctor,4.0,1,3.0,Cat_6,A,5.573066666666667
460679,Female,No,19,5,Healthcare,9.0,1,4.0,Cat_3,D,5.411049723756906
459700,Male,Yes,37,Yes,Executive,0.0,2,5.0,Cat_6,B,5.427374301675978
464787,Male,No,47,No,Entertainment,1.0,1,1.0,Cat_4,A,5.635260115606936
467201,Female,No,33,Yes,Engineer,5.0,1,5.0,Cat_7,D,5.62827763496144
462614,Male,Yes,51,No,Entertainment,1.0,2,5.0,Cat_4,D,5.592458100558659
460813,Female,Yes,86,No,Lawyer,1.0,3,2.0,Cat_6,A,5.0
462698,Female,Yes,56,Yes,Entertainment,1.0,2,2.0,Cat_6,A,5.465599999999999
463344,Male,Yes,59,Yes,Artist,3.0,2,2.0,Cat_6,B,5.561213720316622
463633,Male,Yes,33,Yes,Doctor,0.0,2,2.0,Cat_6,B,5.39891304347826
466278,Female,No,31,No,5,0.0,1,2.0,Cat_3,A,5.382561307901907
464964,Female,Yes,71,No,Artist,5.0,3,2.0,Cat_4,B,5.0
462317,Female,No,32,No,Entertainment,3.0,1,6.0,Cat_4,D,5.734249999999999
467353,Male,Yes,26,No,Artist,3.0,1,2.0,Cat_6,A,5.5598853868194835
464169,Male,5,89,No,Lawyer,1.0,3,2.0,Cat_6,D,5.0
464553,Male,Yes,70,Yes,Artist,1.0,1,2.0,Cat_6,B,5.0
463518,Male,Yes,30,No,Executive,5.0,3,4.0,Cat_6,A,5.450123456790123
459711,Male,Yes,37,No,Executive,9.0,3,6.0,Cat_6,D,5.427374301675978
460788,Female,No,30,Yes,Doctor,0.0,1,9.0,Cat_4,A,5.37621359223301
459392,Female,No,23,No,Doctor,0.0,1,3.0,Cat_6,C,5.400294985250737
467887,Female,No,42,Yes,Artist,0.0,1,2.0,Cat_1,B,5.681212121212121
467743,Male,Yes,48,No,Executive,1.0,3,4.0,Cat_1,B,5.618260869565217
460368,Male,No,28,Yes,Healthcare,0.0,1,7.0,Cat_6,C,5.354925373134328
463126,Female,Yes,65,Yes,Artist,3.0,2,2.0,Cat_6,C,5.577664974619289
467046,Female,No,28,No,Doctor,0.0,1,5.0,Cat_3,A,5.661891891891893
463099,Male,Yes,85,Yes,Lawyer,5.0,1,1.0,Cat_6,B,5.0
462439,Male,No,18,No,Healthcare,1.0,1,4.0,Cat_6,D,5.483844011142061
464182,Male,Yes,35,Yes,Artist,4.0,2,2.0,Cat_2,C,5.618489583333333
464810,Female,No,27,No,Engineer,1.0,1,1.0,Cat_4,A,5.554330708661417
464234,Male,Yes,68,Yes,Entertainment,0.0,1,3.0,Cat_2,A,5.389839572192513
464683,Male,Yes,52,No,Engineer,0.0,2,6.0,Cat_4,B,5.434159779614324
463349,Male,No,20,No,Healthcare,5.0,1,5.0,Cat_2,D,5.475555555555555
465866,Male,Yes,35,Yes,Artist,7.0,1,3.0,Cat_6,D,5.618489583333333
465261,Female,No,21,Yes,Healthcare,0.0,1,4.0,Cat_1,D,5.670555555555556
459780,Female,No,42,No,Entertainment,1.0,1,3.0,Cat_6,A,5.681212121212121
462031,Female,Yes,50,Yes,Artist,0.0,2,2.0,Cat_6,C,5.416020671834626
464933,Male,No,25,No,5,0.0,1,1.0,Cat_4,D,5.4602179836512255
463941,Female,No,32,No,Artist,1.0,1,6.0,Cat_4,D,5.734249999999999
466842,Male,No,19,No,Healthcare,8.0,1,5.0,Cat_2,D,5.6310160427807485
459014,Male,No,22,No,Healthcare,0.0,1,4.0,Cat_6,D,5.591394658753709
462420,Male,No,27,Yes,Healthcare,1.0,1,3.0,Cat_6,C,5.409756097560975
465250,Male,No,22,No,Healthcare,0.0,1,4.0,Cat_4,D,5.591394658753709
466513,Female,Yes,55,Yes,Artist,1.0,2,3.0,Cat_6,B,5.451052631578948
461791,Female,No,22,No,Lawyer,8.0,1,1.0,Cat_6,D,5.602393617021277
467160,Male,Yes,40,No,5,0.0,2,2.0,Cat_3,A,5.467532467532467
464586,Female,No,46,Yes,Artist,1.0,1,1.0,Cat_3,B,5.458981233243968
461391,Male,Yes,65,Yes,Entertainment,3.0,1,3.0,Cat_6,C,5.339108910891089
466658,Female,No,18,No,Healthcare,0.0,1,4.0,Cat_6,D,5.503735632183908
459728,Female,Yes,53,Yes,Artist,2.0,2,4.0,Cat_6,C,5.41119592875318
464618,Male,5,35,Yes,Artist,5.0,1,1.0,Cat_6,B,5.618489583333333
462219,Male,Yes,59,No,Executive,0.0,1,5.0,Cat_4,B,5.561213720316622
467553,Female,No,32,Yes,Healthcare,8.0,1,3.0,Cat_6,D,5.734249999999999
459655,Male,Yes,39,Yes,Artist,1.0,2,3.0,Cat_6,B,5.413941018766756
462182,Male,Yes,88,No,Artist,7.0,1,1.0,Cat_6,D,5.0
459119,Male,Yes,61,Yes,Executive,9.0,3,3.0,Cat_6,C,5.574114441416893
460721,Male,No,21,No,Healthcare,1.0,1,4.0,Cat_6,D,5.481889763779527
459517,Male,No,31,Yes,Healthcare,1.0,1,4.0,Cat_6,D,5.370523415977961
461441,Male,Yes,58,Yes,Artist,1.0,2,4.0,Cat_6,C,5.646280991735537
465390,Female,No,27,Yes,Marketing,3.0,1,3.0,Cat_6,D,5.554330708661417
466160,Female,Yes,51,Yes,Engineer,1.0,2,2.0,Cat_6,C,5.518232044198895
463842,Female,Yes,48,Yes,Engineer,0.0,3,4.0,Cat_6,B,5.413370473537604
465902,Male,No,25,Yes,Executive,3.0,1,3.0,Cat_6,D,5.4602179836512255
467034,Male,Yes,89,No,Executive,0.0,3,2.0,Cat_6,A,5.0
466247,Female,5,51,Yes,Artist,0.0,1,4.0,Cat_2,C,5.518232044198895
465747,Female,No,40,Yes,Artist,6.0,1,1.0,Cat_6,C,5.43771712158809
464203,Male,No,56,Yes,Artist,2.0,1,1.0,Cat_6,B,5.576308539944903
462373,Male,Yes,36,Yes,Entertainment,9.0,3,3.0,Cat_6,B,5.542547425474254
465364,Female,No,38,Yes,Doctor,5.0,1,5.0,Cat_2,A,5.573066666666667
464280,Male,Yes,47,Yes,Entertainment,1.0,1,4.0,Cat_6,C,5.635260115606936
460993,Male,Yes,61,Yes,Artist,1.0,2,4.0,Cat_6,C,5.574114441416893
464227,Male,Yes,89,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
461141,Male,Yes,55,No,Homemaker,2.0,1,1.0,Cat_3,A,5.437640449438202
465297,Male,Yes,88,No,5,5.0,3,3.0,Cat_6,A,5.0
467282,Female,Yes,43,Yes,Artist,4.0,2,2.0,Cat_6,A,5.389572192513368
459790,Male,No,28,No,Doctor,10.0,1,3.0,Cat_6,C,5.354925373134328
464670,Male,Yes,42,No,Entertainment,0.0,2,4.0,Cat_4,B,5.310327455919395
462093,Male,No,33,Yes,Artist,1.0,1,5.0,Cat_4,D,5.39891304347826
459398,Female,Yes,60,No,Lawyer,5.0,3,2.0,Cat_6,C,5.3567484662576685
461136,Male,No,59,Yes,Artist,1.0,1,1.0,Cat_6,B,5.561213720316622
461379,Male,No,31,Yes,Healthcare,0.0,1,5.0,Cat_5,D,5.370523415977961
461956,Female,No,31,Yes,Artist,2.0,1,5.0,Cat_6,A,5.382561307901907
460283,Male,Yes,43,Yes,Doctor,14.0,1,2.0,Cat_6,A,5.510000000000001
460337,Female,No,42,Yes,Marketing,10.0,1,3.0,Cat_6,D,5.681212121212121
463275,Male,Yes,29,No,Entertainment,7.0,2,2.0,Cat_3,D,5.493261455525606
461234,Female,No,53,Yes,Artist,3.0,1,5.0,Cat_4,A,5.41119592875318
466861,Female,No,21,No,Healthcare,8.0,1,7.0,Cat_2,D,5.670555555555556
463177,Male,No,41,Yes,Entertainment,7.0,1,2.0,Cat_1,D,5.365159574468085
461874,Male,Yes,48,Yes,Doctor,0.0,2,3.0,Cat_3,A,5.618260869565217
462506,Male,No,31,No,Healthcare,1.0,1,4.0,Cat_6,C,5.370523415977961
466868,Male,No,26,Yes,Doctor,4.0,1,3.0,Cat_2,A,5.5598853868194835
461253,Female,No,18,No,Healthcare,0.0,1,5.0,Cat_4,D,5.503735632183908
460466,Female,No,19,No,Healthcare,8.0,1,5.0,Cat_6,D,5.411049723756906
461830,Male,Yes,42,Yes,Executive,1.0,3,3.0,Cat_6,C,5.310327455919395
464748,Female,Yes,52,No,Engineer,9.0,2,5.0,Cat_4,B,5.279387186629527
461904,Female,Yes,50,Yes,Artist,4.0,2,2.0,Cat_5,C,5.416020671834626
466737,Male,No,33,No,Entertainment,1.0,1,5.0,Cat_6,D,5.39891304347826
459153,Female,Yes,75,Yes,5,0.0,3,2.0,Cat_6,B,5.0
467562,Male,Yes,71,Yes,Executive,0.0,3,3.0,Cat_6,A,5.0
465168,Female,Yes,59,No,Entertainment,8.0,2,2.0,Cat_6,B,5.473033707865168
459162,Female,Yes,85,Yes,Lawyer,0.0,3,2.0,Cat_6,A,5.0
462831,Male,Yes,29,No,Executive,1.0,3,3.0,Cat_6,D,5.493261455525606
465576,Male,Yes,43,No,Executive,4.0,2,5.0,Cat_4,A,5.510000000000001
464474,Female,No,52,Yes,Artist,1.0,1,1.0,Cat_6,A,5.279387186629527
460566,Male,Yes,36,Yes,Homemaker,5.0,2,2.0,Cat_3,C,5.542547425474254
465169,Female,No,59,Yes,Doctor,0.0,1,4.0,Cat_6,B,5.473033707865168
460235,Female,No,23,No,Healthcare,1.0,1,3.0,Cat_6,D,5.400294985250737
462580,Female,No,39,Yes,Artist,0.0,1,1.0,Cat_4,B,5.434864864864864
467313,Male,Yes,39,Yes,Entertainment,1.0,2,2.0,Cat_6,B,5.413941018766756
460400,Female,Yes,46,Yes,Entertainment,5.0,1,2.0,Cat_6,A,5.458981233243968
463406,Male,No,33,No,Marketing,0.0,1,4.0,Cat_3,C,5.39891304347826
459135,Male,Yes,53,Yes,Executive,0.0,3,4.0,Cat_6,C,5.4153439153439145
465862,Female,5,50,Yes,Artist,8.0,2,1.0,Cat_6,A,5.416020671834626
462972,Female,Yes,62,Yes,Artist,1.0,1,1.0,Cat_6,B,5.382383419689119
466284,Male,Yes,46,Yes,Artist,1.0,2,5.0,Cat_2,C,5.545454545454546
464410,Male,Yes,40,Yes,Artist,0.0,2,2.0,Cat_6,C,5.467532467532467
466005,Male,No,62,Yes,Entertainment,1.0,1,4.0,Cat_2,C,5.405405405405405
460821,Female,No,31,Yes,Healthcare,5.0,1,2.0,Cat_4,D,5.382561307901907
459206,Female,No,25,No,Artist,1.0,1,3.0,Cat_6,C,5.425543478260869
467571,Male,No,23,No,Marketing,0.0,1,5.0,5,C,5.453389830508475
461156,Male,No,22,No,Marketing,3.0,1,6.0,Cat_3,D,5.591394658753709
465515,Female,Yes,47,Yes,Artist,1.0,3,6.0,Cat_6,B,5.423209169054441
460883,Male,Yes,68,Yes,Artist,0.0,3,2.0,Cat_6,B,5.389839572192513
465380,Male,No,25,No,Entertainment,5.0,1,2.0,Cat_6,D,5.4602179836512255
467435,Female,No,30,No,Artist,0.0,1,5.0,Cat_6,C,5.37621359223301
461218,Male,Yes,27,No,Executive,0.0,1,6.0,Cat_6,D,5.409756097560975
467186,Male,Yes,38,Yes,Entertainment,2.0,2,3.0,Cat_3,B,5.748684210526315
459827,Female,No,33,No,5,5.0,1,1.0,Cat_7,C,5.62827763496144
461859,Female,Yes,46,No,Artist,5.0,1,5.0,Cat_6,C,5.458981233243968
467821,Female,Yes,37,Yes,Artist,1.0,1,2.0,Cat_6,C,5.56231884057971
462525,Female,Yes,41,Yes,Artist,0.0,2,2.0,Cat_6,C,5.454076086956522
462787,Female,No,29,No,Artist,1.0,1,1.0,Cat_3,A,5.518207282913165
459055,Female,No,19,No,Entertainment,1.0,1,5.0,Cat_6,D,5.411049723756906
462605,Male,Yes,82,No,Executive,1.0,3,2.0,Cat_4,D,5.0
461252,Female,Yes,48,Yes,Doctor,1.0,1,1.0,Cat_3,D,5.413370473537604
464340,Male,Yes,67,Yes,Artist,1.0,3,2.0,Cat_6,B,5.544347826086956
461872,Female,Yes,77,Yes,Lawyer,0.0,3,2.0,Cat_6,B,5.0
459746,Male,5,56,Yes,Artist,1.0,2,2.0,Cat_6,B,5.576308539944903
466274,Male,Yes,69,Yes,Executive,0.0,1,5.0,Cat_6,A,5.420994475138121
467499,Male,Yes,40,Yes,Artist,5.0,1,3.0,Cat_6,C,5.467532467532467
467423,Male,Yes,61,Yes,Artist,0.0,1,1.0,Cat_6,B,5.574114441416893
463865,Male,Yes,46,Yes,Artist,0.0,2,5.0,Cat_6,B,5.545454545454546
467504,Female,5,31,No,Doctor,1.0,1,4.0,Cat_6,D,5.382561307901907
458984,Male,Yes,39,Yes,Artist,0.0,2,3.0,Cat_6,C,5.413941018766756
459142,Female,Yes,89,Yes,Artist,0.0,3,3.0,Cat_6,C,5.0
462993,Male,Yes,30,No,Artist,5.0,2,3.0,Cat_6,B,5.450123456790123
467947,Female,5,59,Yes,Artist,1.0,2,4.0,Cat_6,C,5.473033707865168
466389,Female,Yes,47,Yes,Engineer,0.0,2,2.0,Cat_6,A,5.423209169054441
460632,Female,No,22,No,Healthcare,0.0,1,3.0,Cat_3,D,5.602393617021277
465626,Female,No,42,Yes,Artist,7.0,1,3.0,Cat_6,C,5.681212121212121
461768,Male,Yes,69,Yes,Artist,0.0,3,2.0,Cat_6,C,5.420994475138121
462242,Female,No,30,Yes,Entertainment,0.0,1,5.0,Cat_1,D,5.37621359223301
466949,Male,Yes,39,No,Executive,12.0,3,7.0,Cat_6,B,5.413941018766756
465479,Male,No,27,No,Artist,1.0,1,1.0,Cat_4,D,5.409756097560975
464845,Male,Yes,30,No,Engineer,1.0,2,3.0,Cat_4,A,5.450123456790123
465066,Male,Yes,47,Yes,Executive,7.0,3,4.0,Cat_6,C,5.635260115606936
466817,Female,Yes,81,No,Lawyer,0.0,3,2.0,Cat_6,B,5.0
466436,Male,Yes,42,No,Doctor,0.0,2,3.0,Cat_6,B,5.310327455919395
467974,Female,No,43,Yes,Artist,1.0,1,1.0,Cat_4,B,5.389572192513368
460341,Female,No,31,No,Entertainment,11.0,1,5.0,Cat_7,D,5.382561307901907
467463,Female,Yes,39,Yes,Artist,8.0,2,3.0,Cat_6,B,5.434864864864864
466235,Female,Yes,57,Yes,Artist,0.0,2,4.0,Cat_4,C,5.632957746478873
459371,Male,Yes,35,Yes,5,5.0,1,2.0,Cat_6,A,5.618489583333333
460233,Male,No,43,Yes,Doctor,0.0,1,5.0,Cat_6,D,5.510000000000001
466094,Female,No,31,No,Healthcare,0.0,1,3.0,Cat_6,B,5.382561307901907
461451,Female,No,28,Yes,Engineer,1.0,1,6.0,Cat_2,A,5.661891891891893
460473,Male,Yes,58,Yes,Artist,0.0,2,2.0,Cat_4,B,5.646280991735537
461786,Male,Yes,71,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
466745,Female,Yes,36,Yes,Homemaker,0.0,2,2.0,Cat_6,B,5.604884318766066
460124,Female,No,43,Yes,Artist,1.0,1,3.0,Cat_6,A,5.389572192513368
459910,Male,Yes,69,Yes,Artist,1.0,1,2.0,Cat_6,B,5.420994475138121
464082,Male,Yes,77,Yes,Lawyer,0.0,1,1.0,Cat_6,A,5.0
